0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
0.975132625994695,0.9530916844349681,0.9837623078251857,0.9640699003756329,0.9781021897810219,0.958785648574057,0.977101788400468,0.9597664878510571,0.984092155787164,0.9450513075140682,0.9674166666666667,0.967895609653832,0.9676755320854337
0.9930778321796387,0.9945120142390982,0.9558576703591809,0.9628119393247431,0.9633687093461143,0.961261759822911,0.9878337276106793,0.9709497206703911,0.9198427619210391,0.9598251807026391,0.9674166666666667,0.9669341316176434,0.9674166666666667
0.9840234211626936,0.973361399433839,0.9696092619392185,0.9634405092214787,0.970679544670576,0.9600221075902726,0.982438450550374,0.9653257160993415,0.9508833922261484,0.9523809523809524,0.9674166666666667,0.9672164755274896,0.9673453023960278
5923.0,6742.0,5958.0,6131.0,5842.0,5421.0,5918.0,6265.0,5851.0,5949.0,0.9674166666666667,60000.0,60000.0
